mol_id,act_mol,act_conf,AM1_dipole,AM1_E,AM1_Eele,AM1_HF,AM1_HOMO,AM1_IP,AM1_LUMO,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,dipoleX,dipoleY,dipoleZ,E,E_ang,E_ele,E_nb,E_oop,E_rele,E_rnb,E_rsol,E_rvdw,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,MNDO_dipole,MNDO_E,MNDO_Eele,MNDO_HF,MNDO_HOMO,MNDO_IP,MNDO_LUMO,npr1,npr2,PM3_dipole,PM3_E,PM3_Eele,PM3_HF,PM3_HOMO,PM3_IP,PM3_LUMO,PM6_dipole,PM6_E,PM6_Eele,PM6_HF,PM6_HOMO,PM6_IP,PM6_LUMO,PM7_dipole,PM7_E,PM7_Eele,PM7_HF,PM7_HOMO,PM7_IP,PM7_LUMO,pmi,pmi1,pmi2,pmi3,pmiX,pmiY,pmiZ,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8
MOL00015373,1,1,,,,,,,,655.8446,0,0,655.8446,0,0,0,0,0,1.2923002,0,0,0,0,9.0598593,19.918676,-58.613773,-45.664467,0.62357694,0,0,0,0,-36.838825,0,13.314339,23.513468,20.867735,12.949306,0,0,1,0,0,0,0.055775933,,,,,,,,0.23407741,0.84687465,,,,,,,,,,,,,,,,,,,,,,10640.456,2393.7988,8660.5859,10226.527,8201.2207,1438.624,1000.611,4.7189384,4.1210327,1.9472748,0.97326142,369.75,407.79291,4.3479509,0.033296298,2.7015612,2.270155,1.7957157,1.1628761,0.72209585,0.35986975,0.13689938,0.0358482,779.125,412.5,295.625,238.625,192.125,139.75,66,31.875,0.5,0.5,0.70710677,0.70710677,3.2403703,2.5495098,-2.606724,-2.5807643,-2.5609503,-7.5969105,-7.5493584,-7.4741058,1.3869694,439.25,662.125,654.625,357.75,168.375,69.625,23,6.25,0.569556,0.29177579,1.8751327,2.2134256,2.5540724,3.1254072,3.7096574,4.2484665,3.4352438,3.0660703,0.30425045,1.1363933,1.5707616,1.8321,1.9483565,2.1093628,2.6998034,3.7008488,1.4280304,615.35809,878.75,1695.5,1171.375,754.75,357.75,168.375,69.625,23,6.25,1256.25,509.25,100.125,0,0,0,0,0
MOL00015571,1,1,,,,,,,,689.74969,0,0,689.74969,0,0,0,0,0,1.1575017,0,0,0,0,48.675774,22.812664,-5.9912758,10.075281,0.10006379,0,0,0,0,-12.783019,0,10.07574,17.052134,5.6120219,16.066557,0,0,1,0,0,0,0.021548232,,,,,,,,0.40640157,0.6179868,,,,,,,,,,,,,,,,,,,,,,10792.071,4333.0767,6589.0103,10662.057,3941.8611,3003.7937,3846.417,4.7578297,3.6049664,2.9848905,0.5291844,411.875,456.28696,2.8477471,0.082211837,2.6703739,2.302839,1.6775715,0.77902222,0.38463423,0.16389385,0.047728356,0.017328274,900.375,541.125,396.625,316,257.875,197.375,139,88,0.5,4.5276928,5.0249376,0.5,0.70710677,0.5,-2.6340282,-2.5805566,-2.5764594,-7.2896872,-7.2142749,-7.1814671,1.3796004,485.625,684.5,529.125,214.75,88.5,33,9.375,3.375,0.22313268,0.10443038,0.59525782,0.64422584,0.79279375,0.95414901,0.96518648,0.86503565,0.80963212,1.2015619,0.90649867,1.3955032,1.8553581,2.1565487,2.2876115,3.0777731,4.8836384,4.7281156,1.4685929,640.49408,940.625,1648.25,1082.75,589.625,214.75,88.5,33,9.375,3.375,1162.625,398.25,60.5,0,0,0,0,0
MOL00015503,1,1,,,,,,,,669.48816,0,0,669.48816,0,0,0,0,0,1.0921724,0,0,0,0,84.057533,23.437325,7.1151533,23.32423,0.25913584,0,0,0,0,-17.40012,0,9.9017887,21.020916,27.135052,16.209076,0,0,1,0,0,0,0.019124724,,,,,,,,0.087326944,0.94907558,,,,,,,,,,,,,,,,,,,,,,12226.838,1048.6458,11396.758,12008.272,9001.9961,781.86969,2442.9719,5.5127263,5.3962407,1.3028198,0.74625784,368.375,399.74301,2.953155,0.062683381,2.6969624,2.0714364,1.4980589,0.72118509,0.4092277,0.22802289,0.12227473,0.061478589,843.375,499.375,377.375,311.75,260.5,175.75,105.125,67.75,0.5,0.5,0.70710677,0.5,1,0.5,-2.5600882,-2.5372174,-2.5019858,-9.1729307,-9.0755749,-8.7324715,1.3971887,459.875,608.5,488.625,206.875,100,49.75,23.125,10,0.26498839,0.159583,0.81936771,0.78523749,0.77069318,0.85211182,0.93491524,1.1824923,0.95376509,1.0431951,0.62266624,1.2787207,1.5367316,2.1950891,2.4142454,2.7721658,2.7606349,2.5077391,1.4009225,605.40466,848.125,1506.875,928.625,520,206.875,100,49.75,23.125,10,1047,320.125,31.375,0,0,0,0,0
MOL00016101,1,1,,,,,,,,594.1438,0,0,594.1438,0,0,0,0,0,1.2543969,0,0,0,0,109.29987,51.476902,14.633751,28.248711,0.032084748,0,0,0,0,-5.745028,0,16.81131,24.515783,12.730863,13.61496,0,0,1,0,0,0,0.067841507,,,,,,,,0.2062391,0.91227245,,,,,,,,,,,,,,,,,,,,,,9156.6494,1782.817,7886.0645,8644.418,7288.3145,924.88831,943.44696,4.6898994,4.2321692,1.6446064,1.1023278,331.875,364.79974,1.4530571,0.076468475,2.799274,2.5513902,1.9914601,0.87513077,0.38678843,0.1838202,0.089291878,0.028639654,804.625,453.25,318.75,245.5,186,142.5,93.125,58.25,0.5,0.86602539,0.70710677,1.118034,0.5,0.70710677,-2.7318213,-2.6416121,-2.6339214,-8.6846886,-8.4974213,-8.3783302,1.3348831,419.25,637,549.25,205,80.375,32.875,14.5,4.375,0.25215685,0.13391039,0.56742024,0.81101036,0.99851817,1.1131133,1.2264794,1.3814369,1.3597102,2.2108719,0.86899847,0.71585596,0.77092689,1.2534751,2.4249878,3.2488282,3.7969389,4.5414014,1.4309593,550.85425,788.25,1537.125,1051,605.375,205,80.375,32.875,14.5,4.375,1117.875,414,56.125,0,0,0,0,0
MOL00016042,1,1,,,,,,,,638.74969,0,0,638.74969,0,0,0,0,0,1.1542108,0,0,0,0,57.641266,28.468719,-10.701378,8.4207325,0.29411086,0,0,0,0,-6.3045068,0,10.181722,16.47472,10.275979,19.12211,0,0,1,0,0,0,0.026806623,,,,,,,,0.17164175,0.87972873,,,,,,,,,,,,,,,,,,,,,,9382.4561,1570.093,8047.3188,9147.501,7727.3735,288.90149,1366.1812,4.7877455,4.4728885,1.8578527,0.73233384,354.625,387.18555,2.0275605,0.15037146,2.6300008,1.8541454,1.3203578,0.57988733,0.22689937,0.096135698,0.03263418,0.017864401,973.25,555.375,425.125,356,295.5,214,111.125,75.25,1.118034,0.5,0.70710677,1.118034,0.70710677,0.5,-2.9086397,-2.8759387,-2.8200135,-8.1100264,-7.9118748,-7.6307158,1.3636427,326.5,433.125,356,139.125,47.125,18.25,6.375,3,0.11084975,0.051264044,0.56713217,0.42358765,0.51144624,0.65596759,0.65367925,1.0074202,0.64874744,1.3244184,0.18615645,0.87615907,1.0136383,1.1984603,1.5993092,2.2929835,3.9412844,4.6706905,1.434327,589.99792,846.25,1396.75,771.5,413.5,139.125,47.125,18.25,6.375,3,1070.25,338.375,57.5,0,0,0,0,0
MOL00015995,1,1,,,,,,,,631.99896,0,0,631.99896,0,0,0,0,0,1.19489,0,0,0,0,106.3021,69.475433,3.3329635,6.6965208,0.013126555,0,0,0,0,-21.651302,0,7.276403,17.053083,22.840618,3.3635571,0,0,1,0,0,0,0.029067002,,,,,,,,0.10511999,0.93190813,,,,,,,,,,,,,,,,,,,,,,13080.615,1350.0394,11968.349,12842.842,11616.304,276.10373,1188.2072,5.6473517,4.7829223,1.5567586,0.81544274,343.25,377.51834,5.383359,0.083661929,2.7422843,2.1145551,1.305431,0.62997693,0.36774933,0.19532615,0.094409212,0.046078883,918.75,539.625,400.375,334.5,285.125,218.625,132.125,80.25,0.5,0.5,0.70710677,0.70710677,0.70710677,1.4142135,-2.468621,-2.4485502,-2.4401283,-9.1296024,-8.7574139,-8.4920139,1.3723994,414.5,517,402,170.625,80.625,39.125,17.25,7.125,0.20137371,0.11696562,1.289869,1.1690283,1.1466881,1.3250668,1.5388399,2.0868475,1.7609811,1.4619497,0.9478479,2.1962349,3.5698764,4.3060637,4.284831,4.1767688,4.3440685,5.2134552,1.4015594,574.27106,804.875,1460.5,835.625,420,170.625,80.625,39.125,17.25,7.125,1046,318.625,18,0,0,0,0,0
MOL00016018,1,1,,,,,,,,709.81592,0,0,709.81592,0,0,0,0,0,1.2187729,0,0,0,0,64.477722,86.831696,-103.47745,-92.496956,1.2511929,0,0,0,0,-97.000305,0,52.399315,60.402306,16.492477,10.980489,0,0,1,0,0,0,0.029438756,,,,,,,,0.12225505,0.93203598,,,,,,,,,,,,,,,,,,,,,,13899.138,1654.332,12612.133,13531.81,11792.507,850.5498,1256.0811,5.4594116,5.1013508,1.6556964,0.87527579,382.625,432.83856,2.0752625,0.074816868,2.6413047,2.1548936,1.6970619,0.83861762,0.37920317,0.16557024,0.081968747,0.026319051,1003.375,594.625,440.125,348.5,278.875,182.75,125.75,84.125,0.5,0.5,0.70710677,9.0691786,0.70710677,8.6458082,-2.8666925,-2.8627977,-2.8352051,-7.3486195,-7.2052398,-7.0098228,1.4290005,381.75,563,525.25,232.625,91.5,36.25,15,4.875,0.20789549,0.10401721,0.37226394,0.57369775,0.64840305,0.89003414,1.1473154,1.0185039,1.3336031,2.3230946,0.44937164,0.95261854,1.0005475,0.93008536,1.6729718,2.6422794,3.3139765,4.3459268,1.4092306,655.41089,923.625,1644.5,1075.125,632.125,232.625,91.5,36.25,15,4.875,1262.75,512.125,106.875,0,0,0,0,0
MOL00015935,1,1,,,,,,,,688.17816,0,0,688.17816,0,0,0,0,0,1.0414639,0,0,0,0,68.636421,15.275262,21.196562,38.445335,0.4140214,0,0,0,0,-13.882786,0,7.9474072,10.388324,6.5543938,17.248775,0,0,1,0,0,0,0.023085963,,,,,,,,0.12384929,0.91635221,,,,,,,,,,,,,,,,,,,,,,9575.6025,1162.5632,8601.7236,9386.9189,8364.5469,220.07965,990.97675,4.9156804,4.6300759,1.5671824,0.70349681,380.5,415.15793,0.84798169,0.098464049,2.5320823,1.7308233,1.1172289,0.53291917,0.30030483,0.16482161,0.063129671,0.015132795,898,539.75,422.25,362.375,304.875,185.875,115.5,69.375,0.70710677,0.5,0.5,0.70710677,0.86602539,0.5,-2.8139703,-2.7872388,-2.7325091,-7.3438482,-7.1571388,-6.9709358,1.3978406,318.375,400,346.5,151.25,69.5,32.25,10.25,2.75,0.16459444,0.088996209,0.57370627,0.38568476,0.32791245,0.5326705,0.6968134,1.0469571,0.19509993,1.3790443,0.094693318,0.78390968,1.3211236,0.97946554,0.54245418,0.043821353,0.96287751,2.3355377,1.4153775,618.82788,875.875,1287.625,715.25,381.75,151.25,69.5,32.25,10.25,2.75,969.25,315.25,35.25,0,0,0,0,0
MOL00000189-000140-03,0,0,,,,,,,,594.94092,0,0,594.94092,0,0,0,0,0,1.2286156,0,0,0,0,12.525809,10.367605,-23.899172,-13.09849,0.046312954,0,0,0,0,-28.473185,0,10.0211,16.161423,5.189281,10.800681,0,0,1,0,0,0,0.10503575,,,,,,,,0.25746861,0.92047584,,,,,,,,,,,,,,,,,,,,,,7887.8511,1864.9457,6667.3662,7243.3906,5960.1309,1209.0098,718.71057,4.6474037,4.0451131,1.7707256,1.3109896,297.25,338.1376,3.476234,0.062476449,2.803592,2.5073142,1.9491044,0.94564563,0.456269,0.22513537,0.10414974,0.049364146,727.625,425.625,302.125,228.375,174.25,138.625,93.375,64.875,0.70710677,1.5,0.86602539,0.5,0.86602539,0.70710677,-3.0016618,-2.9845626,-2.7842038,-8.5964737,-8.2042427,-8.1693192,1.3898724,462,692.875,560.75,227.625,92,41.875,17.25,7,0.30450973,0.1833607,1.9777968,2.0186601,2.217787,2.5801806,3.0535171,3.4031959,3.3514872,3.2346621,1.1566988,1.0943518,1.2260622,1.5728954,2.0207105,2.5223522,3.2033427,3.0137832,1.3438891,548.40833,737,1503.5,1036.75,597,227.625,92,41.875,17.25,7,1041.5,343.875,36.25,0,0,0,0,0
MOL00000097-000077-02,0,0,,,,,,,,571.11084,0,0,571.11084,0,0,0,0,0,1.1568125,0,0,0,0,67.032959,54.717388,-14.996494,-0.99871838,0.0002677952,0,0,0,0,-2.619911,0,8.8711529,13.580977,4.4428701,13.997776,0,0,1,0,0,0,3.640936e-009,,,,,,,,0.11737675,0.88262326,,,,,,,,,,,,,,,,,,,,,,7552.4785,886.48535,6665.9932,7552.4785,6662.355,6.8698378,883.25348,4.643775,4.3240471,1.5602628,0.00026091372,302.75,323.50949,3.2312615,0.12647752,2.7611916,2.1189916,1.5573249,0.6076439,0.27699527,0.14972451,0.063984513,0.025784759,799,500.625,378,312,256.75,169.625,124.125,94.125,3.5355339,0.5,4.0311289,0.5,4.1231055,4.1533117,-2.4651604,-2.4636052,-2.4561174,-7.2322359,-7.1015029,-6.808084,1.3273898,375.875,471.375,381,139.375,56.25,25,10.125,3.75,0.14880952,0.080128208,0.4606308,0.57440156,0.79260737,0.96312171,1.0079471,0.47213915,0.3660599,0.31785896,0.50766718,0.8850835,1.1708757,1.8459729,2.7023621,3.238066,4.0410066,4.9341965,1.3925179,512.91974,714.25,1308.875,808,422,139.375,56.25,25,10.125,3.75,933,336.625,41,0,0,0,0,0
MOL00000183-003763-02,0,0,,,,,,,,577.41406,0,0,577.41406,0,0,0,0,0,1.1642064,0,0,0,0,137.31439,105.03881,-5.9275012,6.9636102,0.24942632,0,0,0,0,-13.067164,0,23.067778,27.437326,1.994767,12.891111,0,0,1,0,0,0,0.0018853366,,,,,,,,0.1044165,0.89915371,,,,,,,,,,,,,,,,,,,,,,8156.9805,850.20569,7321.3101,8142.4453,7287.5913,639.05695,230.33246,4.6810627,4.4172659,1.4636004,0.19179973,319.75,341.71979,6.3765016,0.086193562,2.7865572,2.192395,1.5855557,0.7481488,0.40243936,0.20812801,0.096198834,0.039924566,889.875,520.625,390.25,319.75,276.75,220.25,142.75,98.875,0.5,0.70710677,0.5,0.5,1,0.5,-2.5360703,-2.5132122,-2.4909632,-7.4835353,-7.39992,-7.3315291,1.32287,426.375,519.25,431.375,182.625,82.75,37.75,14.75,5.25,0.21204357,0.11806098,1.7569853,1.5192645,1.7423586,2.1679366,2.3760452,2.2556286,0.90888703,0.2732023,0.7265718,2.2857375,3.0573769,4.0503411,4.6668253,5.1576924,6.0558195,6.0187249,1.4230444,530.20129,754.5,1437.625,855.125,484,182.625,82.75,37.75,14.75,5.25,1011.25,335.875,52.625,0,0,0,0,0
MOL00000223-000088-04,0,0,,,,,,,,590.99854,0,0,590.99854,0,0,0,0,0,1.1903309,0,0,0,0,18.224396,46.598854,-60.333973,-53.357052,0.11403577,0,0,0,0,-15.538532,0,7.5110831,20.923634,17.357475,6.9769187,0,0,1,0,0,0,0.07572785,,,,,,,,0.25243786,0.87298822,,,,,,,,,,,,,,,,,,,,,,6874.4917,1632.9731,5647.1973,6468.8125,5051.0522,569.64172,1253.7977,4.2972217,3.700032,1.8374186,1.0182005,312.75,352.14774,2.5418866,0.045147195,2.7870605,2.3356748,1.8512871,0.99676126,0.56923437,0.29461905,0.11603873,0.031438868,610.5,372.75,276.5,221.25,174.625,107.25,74,46.875,0.70710677,0.86602539,0.5,0.70710677,0.70710677,0.70710677,-2.7763944,-2.7717037,-2.6986575,-7.152802,-7.135025,-6.9183445,1.3559446,534.75,710.625,570.875,258.625,121.375,52.75,17.75,4.875,0.43896925,0.23841807,0.76700473,0.84564829,1.032027,1.1115801,1.1440768,0.846533,1.4330531,2.0998807,0.85876805,1.0965136,1.1502582,1.5399857,1.6566771,1.4361711,1.462267,2.2546198,1.3869516,542.37653,752.25,1469.25,1027,615.625,258.625,121.375,52.75,17.75,4.875,934.5,316.375,44.75,0,0,0,0,0
MOL00000110-000115-04,0,0,,,,,,,,639.00299,0,0,639.00299,0,0,0,0,0,1.2628163,0,0,0,0,30.931938,15.493163,-23.893183,-2.9314289,0.64093709,0,0,0,0,-17.35157,0,12.621395,24.638557,5.1078711,20.961754,0,0,1,0,0,0,0.012452789,,,,,,,,0.15882955,0.87724459,,,,,,,,,,,,,,,,,,,,,,10212.01,1593.2317,8799.709,10031.079,8616.7754,1390.9258,204.30916,4.8555503,4.6901789,1.6625521,0.52338672,343,378.79572,3.2888944,0.05387897,2.8491273,2.5404494,1.9391683,1.0063927,0.53045219,0.23725848,0.087132238,0.030641874,904.25,537.875,384.75,300.625,249.125,204.125,143.75,104,0.5,1.6583124,1.5811388,0.70710677,12.389512,12.668859,-2.7253306,-2.6989043,-2.6531682,-8.3683481,-7.980103,-7.6712465,1.390781,559.625,731.875,617.875,270.5,115.25,43.25,15.875,4.75,0.29954517,0.14386694,1.6961823,1.8234946,1.7940882,1.7990206,2.0034077,2.2788875,2.8795907,3.0843797,0.32761759,0.53738689,1.0278827,1.6448781,1.605023,2.1530297,3.3048456,3.6673691,1.396507,593.35541,828.625,1759.875,1171.625,683.75,270.5,115.25,43.25,15.875,4.75,1200.25,439.75,65.875,0,0,0,0,0
MOL00000268-001922-04,0,0,,,,,,,,653.60999,0,0,653.60999,0,0,0,0,0,1.1688285,0,0,0,0,60.247166,34.982967,-40.366768,-17.861828,0.48236668,0,0,0,0,-21.059849,0,18.856567,37.845379,23.787094,22.504938,0,0,1,0,0,0,0.12498215,,,,,,,,0.2790471,0.94510639,,,,,,,,,,,,,,,,,,,,,,8142.0903,2043.0485,6919.6138,7321.5181,6063.7192,968.24896,1110.1221,4.3500566,3.7980392,1.6672049,1.3427138,368.125,401.56015,2.3649678,0.041933227,2.7105994,2.125155,1.5458328,1.024718,0.62604213,0.33369291,0.11141553,0.042326871,715,418.5,313.75,259.875,222.625,151.125,91.75,46.5,6.4031243,6.6708322,0.70710677,2.0615528,0.5,1.5811388,-2.4690173,-2.4494889,-2.4452894,-7.7439094,-7.422718,-7.291481,1.3796376,519,663.125,553.5,303.75,146,61.5,19.875,6.625,0.46533865,0.23665224,1.1309566,0.89565468,0.8450284,1.1238421,1.365362,2.2161758,1.4571667,0.74968332,0.74027991,1.3526073,1.5907711,1.6057413,1.6718283,1.7633399,2.0618618,2.4588583,1.4242985,602.48956,858.125,1573.625,1035.875,632.5,303.75,146,61.5,19.875,6.625,1054.625,372.75,79,0,0,0,0,0
MOL00000446-003569-02,0,0,,,,,,,,703.77148,0,0,703.77148,0,0,0,0,0,1.1157984,0,0,0,0,59.037781,51.346031,-30.836624,-13.841823,0.038137335,0,0,0,0,-14.233691,0,8.0993595,17.907377,13.396077,16.994802,0,0,1,0,0,0,0.0036989953,,,,,,,,0.061888497,0.94568127,,,,,,,,,,,,,,,,,,,,,,14616.804,901.20105,13770.717,14561.689,13701.712,432.23309,482.85818,5.9153433,5.9226923,1.3107004,0.36021441,374.375,411.78604,2.7475963,0.086189434,2.6508458,1.8949336,1.3000381,0.58345282,0.29032108,0.10804155,0.016950065,0,990.625,566.375,425.875,365.125,302,214.875,122,76.75,0.5,7.5,7.5166483,0.70710677,0.5,1.118034,-2.4452353,-2.3819456,-2.3788409,-5.4758129,-5.422029,-5.3646908,1.4327664,385.5,500.75,406.125,156.75,61.625,19.75,3,0,0.14470208,0.054091066,1.1275316,0.94368529,0.9409157,1.2036824,1.5708593,1.9456549,1.5108374,0.88266355,0.41127333,1.2957284,1.6350695,1.7105182,1.8505696,1.9657261,2.4039485,0,1.3846097,637.72485,883,1508,846.375,440,156.75,61.625,19.75,3,0,1122.5,345.625,33.875,0,0,0,0,0
MOL00000527-000030-03,0,0,,,,,,,,454.82574,0,0,454.82574,0,0,0,0,0,1.0899081,0,0,0,0,43.225731,31.40579,-7.1619563,0.22101465,0.066701353,0,0,0,0,-14.618371,0,6.9295626,16.323803,4.6026626,7.3829708,0,0,1,0,0,0,0.065384388,,,,,,,,0.22543229,0.89289933,,,,,,,,,,,,,,,,,,,,,,3134.4463,667.13391,2642.405,2959.3538,2463.3884,491.19995,179.85803,3.4843829,3.0998573,1.3681468,0.79264498,236.875,264.40582,2.8966706,0.050154746,2.94595,2.3400865,1.6338048,1.048462,0.58270603,0.26617905,0.1229993,0.047120795,463,259.375,197.375,167.25,140.5,109.25,56.75,26.875,6.5764732,6.5192022,0.5,1.118034,0.70710677,1.118034,-2.3821573,-2.2482295,-2.2477772,-7.1172533,-7.0112886,-6.9042535,1.2469435,461.375,571.875,427.875,205,91,36.625,14.375,5,0.46105129,0.21898356,1.2189549,1.2167686,1.1917237,1.2234005,1.3556426,1.4309334,2.1126833,3.0065403,0.95206064,1.2481992,1.3550158,1.3989475,1.8286028,3.0968657,4.1455126,4.1528139,1.37003,411.57858,563.875,1169.875,760.875,442,205,91,36.625,14.375,5,708.5,189,14.125,0,0,0,0,0
MOL00000229-000378-03,0,0,,,,,,,,728.06848,0,0,728.06848,0,0,0,0,0,1.1629736,0,0,0,0,122.99941,20.682411,54.239277,75.035446,0.22793747,0,0,0,0,-13.201632,0,17.713997,33.637672,9.3396225,20.796165,0,0,1,0,0,0,0.040176425,,,,,,,,0.27353728,0.78949767,,,,,,,,,,,,,,,,,,,,,,11506.792,3051.3652,8807.0107,11155.208,7474.6553,1567.5453,2464.5916,5.0104322,4.4218135,2.205826,0.88631082,394.125,440.75296,2.7553711,0.039235309,2.6760025,2.1837606,1.6578432,1.0777736,0.60241139,0.27455917,0.11228882,0.042910822,863.625,521.125,373.625,301.375,241.25,164.125,99.75,58.625,0.5,3,3.5,0.5,0.5,1,-2.4448621,-2.3762081,-2.3452952,-10.883233,-10.109911,-9.7953081,1.463871,607.25,772,649,346.5,152.625,60.75,24.25,8.875,0.40849784,0.20157611,0.98977524,1.049278,1.4715741,2.0804896,2.5634561,1.6322786,0.32591176,1.5858945,1.1890198,1.987494,2.0484624,1.7809476,1.4325682,0.84352219,0.98011923,1.2692571,1.387109,682.62476,946.875,1821.625,1218.5,740.125,346.625,152.625,60.75,24.25,8.875,1214.375,446.5,91.125,0.125,0,0,0,0
MOL00000538-000424-04,0,0,,,,,,,,488.80441,0,0,488.80441,0,0,0,0,0,1.0621287,0,0,0,0,24.469606,21.030947,-14.052906,-9.2778873,0.057198182,0,0,0,0,-10.790067,0,8.9214869,11.631791,3.7378628,4.7750187,0,0,1,0,0,0,0.048984364,,,,,,,,0.17482859,0.90808511,,,,,,,,,,,,,,,,,,,,,,3745.3384,628.72717,3265.7004,3596.2493,3055.5034,179.28934,510.54559,3.7232289,3.3459327,1.2916869,0.74053562,254.375,283.08435,3.4874294,0.060019776,2.8180118,2.2700517,1.5692735,0.89149827,0.46022567,0.1820522,0.067040868,0.023826463,513.875,303,225.125,184,154.875,109.75,71.375,42.125,0.5,0.70710677,0.5,0.5,0.70710677,0.86602539,-2.5707972,-2.5119681,-2.4124744,-7.1481514,-6.9082069,-6.8359408,1.2919567,442,561.875,397.625,177.5,73.375,27.125,8.75,2.75,0.32593003,0.14741848,1.0761553,1.0274317,1.0411606,1.1136602,1.2080923,1.2964821,1.0178008,1.1222525,0.64767033,1.1089987,1.7371682,2.1651196,2.4546754,3.0480065,4.0524144,4.2690606,1.3532252,446.61816,604.375,1140.375,739.75,410.875,177.5,73.375,27.125,8.75,2.75,698.375,177.875,13.25,0,0,0,0,0
MOL00000447-000384-03,0,0,,,,,,,,667.33466,0,0,667.33466,0,0,0,0,0,1.1348962,0,0,0,0,-10.804497,25.470827,-78.484894,-65.223679,0.15178758,0,0,0,0,1.0407791,0,8.2421331,17.47109,20.554436,13.261212,0,0,1,0,0,0,0.12470628,,,,,,,,0.31230387,0.88777673,,,,,,,,,,,,,,,,,,,,,,8935.458,2536.7961,7211.2734,8122.8457,6022.0674,1757.5822,1155.8082,4.6612372,3.8859091,2.0294282,1.3722613,362.375,404.83939,3.4789069,0.066572472,2.630357,2.0622222,1.4311247,0.78425741,0.38259536,0.18873191,0.075114273,0.019520806,738,428.5,322.75,276.25,233.375,152,83.5,39.5,0.5,0.5,1,14.713939,14.790199,0.5,-3.2396989,-3.1851768,-3.1692824,-7.442884,-7.3925147,-7.1093655,1.4104803,454.25,643.625,483.875,215.375,86.125,37.625,12.625,3.5,0.2668474,0.1361991,1.2017019,1.1532866,1.323523,1.7079799,1.9501462,1.9104232,2.4167557,2.1474066,1.5531157,2.1691625,2.1780655,2.3951423,2.7754176,3.3760991,4.1068754,5.2574997,1.3947754,617.39331,861.125,1447.625,923.875,519.125,215.5,86.125,37.625,12.625,3.5,993.375,280.25,35.25,0.125,0,0,0,0
MOL00000359-000497-04,0,0,,,,,,,,652.73816,0,0,652.73816,0,0,0,0,0,0.99779648,0,0,0,0,1.3368754,50.4767,-88.827431,-73.146004,0.1952219,0,0,0,0,-10.154134,0,5.9633293,18.292404,17.84763,15.681429,0,0,1,0,0,0,0.054676898,,,,,,,,0.32903606,0.74821919,,,,,,,,,,,,,,,,,,,,,,6797.7798,2153.5291,4897.0674,6544.9634,4229.6987,2155.7246,412.35629,4.2503033,3.5306439,2.2567878,0.82557368,377.125,412.12323,4.240624,0.12246125,2.4889612,1.6220833,0.95651966,0.46037889,0.28555897,0.17974482,0.093418628,0.034825325,874.875,537.75,425.75,367.875,313.375,201.5,118.5,71,0.70710677,0.5,0.5,7.4498324,0.5,7.7942286,-2.9193044,-2.8930533,-2.8559067,-7.8065505,-7.569139,-7.4937029,1.3571173,319.625,367,288.5,139.375,72.75,37.5,16.625,4.625,0.17087492,0.1019368,0.91551471,0.8222205,0.7819441,0.92623907,1.1841333,1.8542695,1.6450119,0.96662593,0.50843477,1.688393,2.6874754,3.2878668,3.5178335,3.7618926,3.9466412,3.8602946,1.4477228,592.48224,857.75,1232.375,657.625,333.125,139.375,72.75,37.5,16.625,4.625,912.75,290.625,44.625,0,0,0,0,0
